interval,value
original_residuals_step_6,1.3457116e-05
original_residuals_step_6,5.886195e-05
original_residuals_step_6,7.9640995e-05
original_residuals_step_6,8.97572e-05
original_residuals_step_6,8.654196e-05
original_residuals_step_6,-0.0004568977
original_residuals_step_6,0.00013216282
original_residuals_step_6,5.1329553e-06
original_residuals_step_6,8.619994e-06
original_residuals_step_6,6.3625645e-05
original_residuals_step_6,4.48215e-05
original_residuals_step_6,2.6295806e-05
original_residuals_step_6,9.878099e-05
original_residuals_step_6,2.6150105e-05
original_residuals_step_6,5.5802404e-05
original_residuals_step_6,1.0063719e-05
original_residuals_step_6,2.4949724e-05
original_residuals_step_6,3.8478385e-05
original_residuals_step_6,6.805596e-05
original_residuals_step_6,6.291006e-05
original_residuals_step_6,5.8376074e-05
original_residuals_step_6,7.358124e-05
original_residuals_step_6,9.397035e-05
original_residuals_step_6,5.9568603e-05
original_residuals_step_6,8.95399e-05
original_residuals_step_6,8.3223495e-05
original_residuals_step_6,5.0067938e-05
original_residuals_step_6,7.260948e-05
original_residuals_step_6,6.687506e-05
original_residuals_step_6,7.0832764e-05
original_residuals_step_6,3.7590245e-05
original_residuals_step_6,6.2878695e-05
original_residuals_step_6,6.60199e-05
original_residuals_step_6,-0.00038509245
original_residuals_step_6,0.00025237116
original_residuals_step_6,6.853798e-05
original_residuals_step_6,4.804607e-05
original_residuals_step_6,8.177745e-05
original_residuals_step_6,4.135474e-05
original_residuals_step_6,7.0892085e-05
original_residuals_step_6,7.4477604e-05
original_residuals_step_6,8.6085245e-05
original_residuals_step_6,9.8390185e-05
original_residuals_step_6,9.464272e-05
original_residuals_step_6,5.4275533e-05
original_residuals_step_7,2.7016358e-05
original_residuals_step_7,1.902836e-05
original_residuals_step_7,1.5977334e-05
original_residuals_step_7,5.418451e-05
original_residuals_step_7,4.74436e-05
original_residuals_step_7,6.718692e-05
original_residuals_step_7,1.10197725e-05
original_residuals_step_7,9.878655e-06
original_residuals_step_7,6.795845e-05
original_residuals_step_7,7.459538e-05
original_residuals_step_7,6.993278e-05
original_residuals_step_7,5.987773e-05
original_residuals_step_7,4.9598966e-05
original_residuals_step_7,5.8136164e-05
original_residuals_step_7,-0.0007403964
original_residuals_step_7,-0.0017356433
original_residuals_step_7,-1.525128e-06
original_residuals_step_7,4.386896e-05
original_residuals_step_7,-6.541687e-05
original_residuals_step_7,-7.41105e-05
original_residuals_step_7,-5.1245486e-05
original_residuals_step_7,-0.0005356864
original_residuals_step_7,-4.3815642e-05
original_residuals_step_7,1.6649865e-05
original_residuals_step_7,1.46562525e-05
original_residuals_step_7,-3.1192038e-05
